snapnum subfindid redshift total_quant_match mstar mgas msub mbh mbar sfr bhar x_pix y_pix total_quant photutils_label photutils_xcen photutils_ycen segment_flux sm_flag sm_flag_sersic sm_flag_catastrophic sm_gini sm_m20 sm_bulge sm_merger sm_sn_per_pixel sm_c sm_a sm_rhalf_e sm_rpetro_e sm_flux_e sm_xc_cen sm_yc_cen sm_sersic_n sm_sersic_rhalf sm_shape_asym sm_m sm_i sm_d sm_label
        70     592352      0.46864927 2431.26684570   5.0529e+08   7.5176e+08   1.1973e+11    2368500.0   1.2594e+09   0.13310000   0.00004287 8077.759575 5892.797402 2431.26684570      50598 8079.992597 5887.905054 3234.78703990          1          0          0   0.705762  -0.765852   0.064257   0.265251   1.459180   1.796351   1.572451  84.861306 121.612064 14538.399216 171.992494 212.905126   1.896170  25.292465   0.348271   0.085227   0.221050   0.194885      50598
        58     189000      0.75787848 8234.28125000   5.7516e+09          0.0   1.7798e+10          0.0   5.7516e+09   0.00000000   0.00000000 7747.999458 5939.837273 8234.28125000      50602 7748.205010 5938.298170 8705.66888048          0          0          0   0.559851  -1.748858   0.023223  -0.015838   6.754129   3.036511   0.098281   7.584748  15.020002 7899.844752 125.205038 187.298192   1.762791   7.948367   0.650974   0.000000   0.000000   0.049772      50602
        36     390223      1.77131975 227.69689941   5.0899e+08   2.3873e+09   1.2117e+11    1730900.0    2.898e+09   0.40920000   0.00004558 7906.519517 5952.197370 227.69689941      50605 7906.973220 5949.247768 340.00971392          1          1          0   0.569165  -0.706747  -0.652858   0.138236   1.558791   1.626610   1.593056  41.336829  58.313406 2082.648190  54.973220  80.247768   1.000000  41.336829   0.207012   0.250000   0.321258   0.144513      50605
        58     189010      0.75788069 1459.71508789   2.4167e+08   2.0885e+09   3.3889e+09          0.0   2.3302e+09   2.63610000   0.00000000 7729.159451 6021.797342 1459.71508789      50612 7724.947224 6021.406781 1590.10142820          0          0          0   0.568058  -1.789253   0.091839  -0.013329   3.597761   2.890804   0.219901  11.605294  20.647146 1445.756540 134.947311  74.406735   1.093904   5.416547   0.895687   0.000000   0.000000   0.070975      50612
        20      93106      4.08203650  59.28528595   3.1242e+08    1.943e+09    1.168e+11    2187000.0   2.2576e+09   1.13440000   0.00006362 19387.642844 5548.514383  59.28528595      50620 19389.604436 5550.974103  61.85385897          0          0          0   0.588882  -1.532728   0.017145   0.042944   0.404015   2.660199   0.109882  11.757341  26.443204  86.982973  38.604436  45.974103   1.298712  15.744798   0.474758   0.157895   0.286794   0.149079      50620
        62      52102      0.64986604 14027.79199219   6.1169e+09   3.2803e+09   1.5629e+11   2.8299e+07   9.4255e+09   1.57800000   0.00080565 19426.042889 5603.474424 14027.79199219      50621 19425.987476 5602.192573 13171.12604157          1          0          0   0.513864  -1.734318  -0.214489  -0.059344  11.452081   2.852595   0.081381   6.626537   8.536234 7490.759839 234.987251 226.192319   3.859895  12.003551   0.232954   0.030164   0.047835   0.020491      50621
        31     301621      2.22429681 101.55073547   2.8879e+08   1.0001e+09   1.4109e+11    1540800.0   1.2905e+09   0.44670000   0.00004840 14759.240148 5549.117588 101.55073547      50625 14760.502245 5549.316290  73.51164752          1          0          0   0.615750  -1.912151   0.413082   0.016803   0.419997   3.694744   0.074913   7.946794  28.939076 108.597124  39.502245  38.316290   1.488407   7.505223   0.618190   0.015106   0.004777   0.108043      50625
        31     274662      2.25382996 717.83044434   2.5757e+09    2.634e+09   1.7945e+11    3584700.0   5.2133e+09   3.19450000   0.00059728 14635.880129 5559.797644 717.83044434      50628 14636.178056 5559.791001 669.06126834          0          0          0   0.481779  -1.695449  -0.400248  -0.085706   2.857301   2.512631   0.117147   6.075467  11.878843 673.305820  67.178023  47.790977   0.974327   5.513484   0.342007   0.000000   0.000000   0.042095      50628
        45       6856      1.24410141 18114.22265625    6.463e+10   5.0241e+07   3.9246e+12   4.9996e+08    6.518e+10   0.00000000   0.00001299 23133.689734 5614.029792 18114.22265625      50629 23134.148654 5613.683904 16929.39880044          0          0          0   0.594892  -1.914976   0.311794  -0.004238   8.602176   3.271473   0.051978   7.214823  15.364347 14889.607563 224.148657 221.683968   2.571207   8.697478   0.119324   0.000000   0.000000   0.006528      50629
        34     398141      1.94470406 254.76559448   8.0314e+08   9.9634e+08    1.096e+11    1993800.0   1.8015e+09   0.81800000   0.00010058 23232.089995 5640.189700 254.76559448      50630 23231.529483 5640.107347 255.27435604          0          0          0   0.500009  -1.600999  -0.375463  -0.054530   1.750311   2.723155   0.204464   6.160503  10.887496 267.932412  56.529452  46.107144   1.133133   4.862522   0.693259   0.000000   0.000000   0.098719      50630
        47     425600      1.15930963 1258.00366211   1.7962e+09   1.2493e+09   2.2676e+11    8084900.0   3.0536e+09   0.49990000   0.00014068 13440.560021 5575.157990 1258.00366211      50635 13440.186971 5576.715755 1140.62550012          0          0          0   0.608988  -2.245372   0.610534  -0.036208   1.724458   4.123803   0.132369   6.824810  20.399958 1191.454495  89.186971  86.715755   2.363665   6.760154   0.347921   0.043614   0.039576   0.031858      50635
        43     464432      1.34348309 291.22586060   4.4311e+08   1.3728e+09   1.3002e+11    1828700.0   1.8178e+09   0.27370000   0.00002317 4122.316554 5566.993903 291.22586060      50636 4120.939725 5568.125034 229.93338756          0          0          0   0.472311  -1.620904  -0.498777  -0.084718   1.114690   2.583531   0.124061   9.034386  18.667617 257.697379  45.940081  62.125881   0.787986   8.570858   0.373141   0.002703   0.000000   0.109347      50636
        49     273015      1.03336334  37.84302521    4.813e+07   1.9307e+08   1.4429e+10          0.0    2.412e+08   0.00700000   0.00000000 4135.996572 5582.833942  37.84302521      50637 4135.188824 5582.808635  27.02521037          1          0          0   0.574392  -1.754958   0.099424  -0.002291   0.390632   2.810332   0.683999   7.593411  17.711394  42.519088  31.188824  27.808635   0.492155   6.952290   0.299891   0.600000   0.000000   0.161174      50637
        43     424713      1.35159707 549.83447266    7.902e+08   1.6983e+09   1.6216e+11    2001400.0   2.4905e+09   0.59030000   0.00004053 6907.999070 5570.116364 549.83447266      50638 6907.154072 5569.755052 468.60817889          0          0          0   0.576295  -1.953314   0.246309  -0.027978   1.125787   3.671025   0.332752   8.651551  20.841475 510.278001  68.154072  69.755052   1.633733   8.150993   0.501126   0.041176   0.046314   0.070689      50638
        45     480937      1.23298144 727.97912598   1.0552e+09   1.9143e+09   1.0877e+11    1772000.0   2.9713e+09   0.95910000   0.00006136 6868.399048 5595.196365 727.97912598      50639 6870.958996 5594.983174 526.73013011          0          0          0   0.493368  -1.462359  -0.504415  -0.041834   2.047420   2.669469   0.338995   7.681970  15.151120 532.550192  71.958977  48.983174   1.211335   8.056556   0.783381   0.002513   0.000000   0.167519      50639
        55     102541      0.82446086 296.27935791   3.7818e+08          0.0   1.0599e+10          0.0   3.7818e+08   0.00000000   0.00000000 5101.877686 5575.394899 296.27935791      50644 5102.478248 5574.003053 277.00714615          0          0          0   0.606565  -2.119994   0.511653  -0.021180   0.472957   3.584711   0.035777  12.065566  44.891427 390.279816  68.478248  80.003053   1.503516  13.154108   0.266542   0.008511   0.009284   0.079482      50644
        55     102532      0.82424080 135.09831238   1.3218e+08    2.433e+08   1.5538e+10          0.0   3.7548e+08   0.03110000   0.00000000 5111.957697 5609.714955 135.09831238      50645 5112.674174 5609.179362 120.65804507          0          0          0   0.594148  -1.892860   0.292783  -0.001902   0.419482   3.555033   0.138159  12.321284  35.144532 176.056533  53.674174  59.179362   2.042914  14.578829   0.333903   0.022124   0.007715   0.182930      50645
        33     408448      2.08763528 125.92117310    4.913e+08   1.1071e+09   8.0882e+10    1405600.0   1.5998e+09   0.41430000   0.00003041 5096.597681 5641.994985 125.92117310      50646 5097.923911 5641.283649 127.00614774          1          0          0   0.609350  -1.858028   0.343897   0.017991   0.567730   3.426983   0.150251   7.828419  24.899404 171.864904  51.923911  43.283649   1.317587   8.826894   0.479777   0.007737   0.000000   0.135752      50646
        77     199025      0.33695635 743.18017578   2.0867e+08          0.0   2.5109e+10          0.0   2.0867e+08   0.00000000   0.00000000 12768.200003 5584.518099 743.18017578      50652 12767.636323 5582.464255 613.09779906          0          0          0   0.507793  -1.767412  -0.221606  -0.069955   0.795085   2.910705  -0.023108  17.120111  36.851000 774.880374 104.636252 100.464402   0.966005  15.832187   0.253155   0.004155   0.008606   0.053759      50652
        49     643531      1.05992377  45.90299606   7.7558e+07   1.8656e+08   3.9411e+10          0.0   2.6412e+08   0.01640000   0.00000000 12793.520004 5614.638122  45.90299606      50653 12793.605552 5613.891762  44.97333365          1          0          0   0.553351  -1.612737  -0.103286  -0.003353   0.464095   2.753161   0.667220  11.336750  29.694487  74.440533  44.605920  44.893157   1.162342   9.118088   0.256770   0.213115   0.267885   0.160283      50653
        55      28352      0.83447707 3529.17651367   4.0879e+09          0.0   3.4084e+10   3.2263e+07   4.1202e+09   0.00000000   0.00000000 10606.519981 5595.918018 3529.17651367      50654 10606.637412 5596.308836 3399.93209444          0          0          0   0.550183  -1.819676   0.024440  -0.035254   4.319548   3.125151   0.060940   6.506428  13.209318 3071.395730 141.637529 142.308855   2.232139   8.471317   0.161048   0.000000   0.000000   0.012516      50654
        45     276183      1.22389567 105.33274078   5.5557e+07   1.6294e+09   1.6862e+09          0.0    1.685e+09   0.77300000   0.00000000 10651.279983 5624.118051 105.33274078      50655 10650.177828 5628.297241 169.61939279          1          0          0   0.600067  -1.331739  -0.066772   0.081955   0.510440   3.149523   0.744658  20.028518  53.917762 276.007648  82.176908  67.296436   0.833976  15.227940   0.283159   0.887097   0.647010   0.163761      50655
        40     277988      1.53318822 1759.35827637   3.3247e+09    5.672e+09   4.5492e+11    4026600.0   9.0007e+09   2.37550000   0.00004887 20769.924758 5597.592942 1759.35827637      50660 20771.134464 5596.128698 1290.30049885          0          0          0   0.516009  -1.874971  -0.106401  -0.076772   1.864194   3.224208   0.295618  12.553062  24.722361 1328.264195 110.134403 103.128724   1.539279  11.629707   0.692899   0.063091   0.093793   0.069004      50660
        49     475792      1.03042877 711.44781494    7.226e+08   2.3898e+09   1.6072e+11    1978100.0   3.1143e+09   0.56970000   0.00006959 23463.570625 5579.589210 711.44781494      50664 23463.569920 5580.989008 681.67076264          0          0          0   0.573344  -1.931119   0.216317  -0.027815   1.238625   3.548291   0.233347  10.664898  27.130074 741.153088  93.570063  75.988849   1.420586  10.048514   0.422685   0.029801   0.060007   0.082054      50664
        45       6935      1.24414766  26.60868073   4.2401e+07   2.1533e+08   1.3679e+10          0.0   2.5773e+08   0.03300000   0.00000000 23496.450717 5587.149176  26.60868073      50665 23497.138537 5586.117697  21.16421467          1          0          0   0.594978  -1.917457   0.313939  -0.004498   0.300376   3.361126  -0.092448   9.137299  26.907023  41.872812  22.138537  28.117697   0.748601   6.588214   0.602683   1.000000   0.000000   0.149825      50665
        24     152894      3.35864186 457.40209961   2.0747e+09   2.3721e+09   1.5076e+11    2361400.0   4.4491e+09   6.28500000   0.00030542 9745.159919 5623.877830 457.40209961      50666 9744.501784 5621.290007 543.02632616          1          1          0   0.425066  -1.564753  -0.771549  -0.123685   3.029993   2.290649   0.183411  34.578633  11.025358 495.401335  74.505074  91.292995   1.000000  34.578633   1.562060   0.000000   0.000000   0.050810      50666
        45     387537      1.23714793 259.91928101     5.65e+08   9.6173e+08   5.4092e+10    1537700.0   1.5283e+09   0.23250000   0.00001392 9587.239901 5635.037791 259.91928101      50667 9589.790566 5635.135246 293.72389550          1          1          0   0.571295  -1.458071  -0.121645   0.035910   0.561735   4.092055   0.275349  15.477155  54.148369 461.644041  74.790981  67.134419   3.500000  15.477155   0.974087   0.069149   0.178629   0.093855      50667
        55     538290      0.83517373 332.30926514   2.0834e+08   1.1969e+09   9.3665e+10    1250300.0   1.4065e+09   0.10670000   0.00000060 9838.639929 5724.677949 332.30926514      50669 9838.766316 5724.004563 327.68190944          1          0          0   0.531921  -1.374799  -0.374254   0.008505   0.505053   4.459280   0.117012  12.921578  62.059331 594.487513  66.765060 112.000916   2.668045  23.472341   0.251646   0.020045   0.099512   0.082760      50669
        31     348038      2.26561165 221.59895325   8.3309e+08   1.6392e+09   1.0574e+11    1852500.0   2.4741e+09   0.75090000   0.00009939 9819.319927 5773.037985 221.59895325      50670 9816.908206 5769.752243 250.56029071          1          1          0   0.621857  -1.206170  -0.045931   0.120981   0.404339   4.312535   0.038904   7.904596  68.224287 457.638154  71.908206  89.752243   3.500000   7.904596   0.557297   0.058182   0.092264   0.186065      50670
        59     760537      0.70655710   9.96263409    9692700.0   1.0908e+08   1.9714e+10          0.0   1.1877e+08   0.00060000   0.00000000 2515.273985 5592.072051   9.96263409      50674 2504.577962 5570.792969  17.25360141          1          1          0   0.449252  -0.926386  -1.094215  -0.011008   0.332452   2.043584  -0.227312  10.451005  36.107245  72.343287  36.575823  36.793836   1.000000  10.451005   0.676763   0.391304   0.509719   0.512777      50674
        36     181134      1.77157068 3309.48315430   8.3805e+09   8.1291e+09   1.2828e+11    4689100.0   1.6514e+10   5.56650000   0.00002304 5681.478222 5609.355463 3309.48315430      50682 5682.821915 5611.745583 2790.92929280          0          0          0   0.494491  -1.703700  -0.331607  -0.074269   2.828602   2.913226   0.326647  11.629550  24.096214 2807.728183  95.821915 111.745583   1.142155  13.325026   0.902213   0.028078   0.622708   0.117189      50682
        36     181133      1.77149844 4574.29150391   1.2815e+10   2.9936e+09   9.2163e+11   3.5772e+07   1.5844e+10   8.83170000   0.00311550 5728.158261 5636.715538 4574.29150391      50683 5728.326625 5636.516585 4281.47531239          0          0          0   0.548352  -1.712737  -0.058731  -0.022202   7.255005   2.959603   0.096805   4.809072   9.951131 3950.706608  92.326589 116.516596   1.766377   5.690997   0.123263   0.000000   0.000000   0.030194      50683
        31     318597      2.20872211 224.81988525    4.355e+08     1.83e+09   1.2692e+11    1620700.0   2.2671e+09   2.14540000   0.00016394 13617.200030 5592.077968 224.81988525      50695 13617.039017 5591.472271 189.81971043          1          0          0   0.596181  -1.518532   0.043439   0.052143   1.424799   2.395907   0.375084   5.108232  12.057668 198.848818  44.038879  50.472852   1.888750   5.399014   0.896338   0.202703   0.163120   0.195436      50695
        24     103367      3.35338330 1438.07910156   3.9548e+09   3.9218e+09   3.2546e+11    4218900.0   7.8808e+09  17.85040000   0.00250300 13618.520030 5627.477999 1438.07910156      50697 13619.237589 5627.163383 1378.12146735          0          0          0   0.413342  -1.298151  -1.014338  -0.098234   6.494877   2.049911   0.195903   3.653702   6.703713 1319.796143  56.237686  82.163310   0.590770   3.415064   0.200745   0.000000   0.000000   0.120403      50697
        26     288895      2.89757609  50.28248215   2.1053e+08   6.3519e+08   7.4978e+10    1614900.0   8.4733e+08   0.26950000   0.00004700 11966.120000 5599.158152  50.28248215      50708 11966.877869 5599.423645  33.60781567          0          0          0   0.530550  -1.747715  -0.122611  -0.044688   0.697410   2.798797   0.091511   5.989311   9.956772  44.344109  27.877869  23.423645   1.087586   4.742356   0.879525   0.026316   0.000000   0.057541      50708
        59     715436      0.71360683  21.20208931   2.9555e+07   1.1919e+08   3.1789e+10          0.0   1.4874e+08   0.00250000   0.00000000 12167.720000 5597.238148  21.20208931      50709 12154.045966 5597.276022  28.80974663          0          0          0   0.412217  -1.039247  -1.199329  -0.063361   0.629996   2.421951  -0.067989   9.106750  14.508864  41.085436  34.045969  26.275588   0.404378   7.568594   0.504534   0.421053   0.270058   0.439824      50709
        59     715436      0.71360683  21.20208931   2.9555e+07   1.1919e+08   3.1789e+10          0.0   1.4874e+08   0.00250000   0.00000000 12167.720000 5597.238148  21.20208931      50710 12168.168798 5607.694776  21.76627882          0          0          0   0.489505  -1.158854  -0.733863  -0.003470   0.431444   2.642531   0.302244  10.704145  18.330766  39.403024  34.168798  21.694776   0.533707   8.417857   0.270085   0.216216   0.149738   0.274580      50710
        48     681556      1.10211098  27.18556786   4.5478e+07   3.0416e+08   2.7358e+10          0.0   3.4964e+08   0.00890000   0.00000000 21196.765487 5608.392441  27.18556786      50711 21197.522020 5608.599743  45.53177094          1          1          0   0.325359  -1.099690  -1.587390  -0.157752   0.427739   2.036661  -0.160280  10.138830  34.698998 127.725470  51.522020  54.599743   1.000000  10.138830   1.122560   0.666667   0.280745   0.233385      50711
        43     561266      1.36955202 151.98004150   3.1063e+08   9.8806e+08   5.4925e+10          0.0   1.2987e+09   0.23830000   0.00000000 6435.798786 5608.756068 151.98004150      50714 6434.870611 5609.297215 141.52474229          0          0          0   0.533679  -1.820983  -0.056348  -0.051774   0.756915   3.239002   0.038575   7.034602  18.047497 170.046783  50.871072  52.297457   1.389918   7.787977   0.312835   0.018519   0.000000   0.068761      50714
        64     432713      0.60912555 25798.48242188   1.3541e+10   2.0595e+09    5.915e+11   7.0135e+07   1.5671e+10   1.37280000   0.00096182 6391.158756 5665.876102 25798.48242188      50715 6391.133050 5665.669792 25320.18612292          0          0          0   0.522371  -1.747018  -0.163578  -0.052688  10.817181   2.866617   0.096911   7.633598  15.695507 24078.848162 161.133050 176.669783   1.346651   8.635819   0.068535   0.000000   0.000000   0.095680      50715
        19      79782      4.41438246  30.25250053   2.0191e+08   1.4786e+09   1.1278e+11          0.0   1.6805e+09   0.83150000   0.00000000 6449.358795 5686.396170  30.25250053      50716 6446.933535 5685.438664  36.24581384          1          0          0   0.527540  -1.669863  -0.191462  -0.036846   0.455940   3.041652   0.760490  12.502627  25.689808  61.873028  29.933535  44.438664   0.870555  10.384505   0.204214   0.051383   0.098770   0.251630      50716
        27     183095      2.74888015 184.71142578   3.6615e+08    2.413e+09   1.9458e+11    1242300.0   2.7804e+09   2.28910000   0.00009147 2152.633269 5602.871596 184.71142578      50717 2151.207930 5604.180322 145.41728281          0          0          0   0.612915  -1.287737  -0.033668   0.100791   1.200127   3.403645   0.415624   5.560864  12.839313 158.622374  37.207930  44.180322   1.018876   3.579481   0.955882   0.086207   0.152288   0.193688      50717
        29     132838      2.45315933 1752.03002930   4.3629e+09   5.5528e+09    6.088e+11    5402700.0   9.9211e+09  19.55120000   0.00586140 2108.713178 5631.671592 1752.03002930      50718 2108.605574 5631.810592 1531.59970759          1          0          0   0.468201  -1.593930  -0.537814  -0.085038   7.282555   2.464412   0.112998   3.151204   5.796163 1395.180400  74.605554  68.810595   1.254972   3.067001   0.350003   0.000000   0.000000   0.035141      50718
        36     501962      1.78693700 128.64144897   3.1843e+08   7.8775e+08   6.0467e+10          0.0   1.1062e+09   0.21750000   0.00000000 16602.320688 5614.516734 128.64144897      50723 16601.862795 5619.498262 165.15785002          0          0          0   0.522952  -1.448985  -0.367241  -0.010686   0.712219   3.449865   0.175727  17.307691  31.071799 201.429987  42.863319  77.497522   0.979336  11.372904   0.908357   0.035842   0.678806   0.373714      50723
        31     181030      2.22223020 2398.87500000   1.3666e+10   4.1818e+09   4.8833e+11   3.8398e+07   1.7886e+10   4.61980000   0.00409110 16658.240713 5706.556798 2398.87500000      50726 16659.252490 5705.461853 2436.94252822          0          0          0   0.608303  -2.115099   0.516861  -0.018779   3.430751   3.979370   0.153540  11.504050  25.557288 2414.212676  76.252514 128.461922   1.381645  10.140564   0.337446   0.035370   0.040258   0.044760      50726
        75     781774      0.37583378 729.75292969   2.2162e+08          0.0   1.8786e+10          0.0   2.2162e+08   0.00000000   0.00000000 16710.320737 5710.756770 729.75292969      50727 16708.957372 5712.457656 493.29329085          0          0          0   0.559561  -1.877758   0.111115  -0.034043   0.460978   2.691230  -0.175813  24.124556  57.955804 666.473612 104.957067 119.458408   0.932446  22.809494   0.200770   0.007538   0.009899   0.013519      50727
        20     200630      4.18375015  14.37357521   7.6067e+07   8.2621e+08   4.2551e+10          0.0   9.0227e+08   0.25890000   0.00000000 16684.400725 5752.156831  14.37357521      50731 16688.953182 5753.502837  10.07053052          1          0          0   0.479877  -1.006079  -0.887397   0.008233   0.310643   2.416421   0.259735  18.328507  31.908203  45.697856  30.943732  20.493984   2.412542  75.095620   0.337890   0.500000   0.075315   0.380388      50731
        58     119383      0.73536843 394.75143433    1.696e+08    4.704e+08   1.3102e+10          0.0   6.4001e+08   0.07270000   0.00000000 16742.720753 5764.156807 394.75143433      50732 16742.759112 5766.040382 361.34093266          1          0          0   0.538751  -1.632922  -0.161568  -0.020613   2.283874   3.032135   0.430915   5.958802   7.912389 288.962269  66.758694  86.040382   2.611254   5.655865   0.514108   0.008969   0.000000   0.108986      50732
        24     156359      3.38107395  27.45038605   1.3557e+08   3.1281e+08    2.653e+09          0.0   4.4838e+08   0.23630000   0.00000000 16766.360764 5784.076813  27.45038605      50733 16765.004010 5783.813759  34.92537057          1          1          0   0.429141  -1.216380  -0.992799  -0.071227   0.711649   2.190307   0.660278   7.483048  11.683454  43.307975  31.004429  29.812895   1.000000   7.483048   0.383505   0.038095   0.000000   0.355081      50733
        24     156358      3.38109422 220.42617798   9.1791e+08    1.934e+09   1.6656e+11    1851100.0   2.8538e+09   2.16840000   0.00012147 16758.800760 5799.796835 220.42617798      50734 16760.634856 5799.747413 204.95340296          0          0          0   0.566591  -1.584639  -0.057220   0.013660   1.155728   3.404665   0.421287  10.628831  19.454854 229.412554  74.635028  39.747277   1.383519   7.307513   0.234767   0.129252   0.125435   0.137320      50734
        54     611205      0.88337487 119.70905304   1.9226e+08   3.7363e+08   6.3057e+10          0.0   5.6588e+08   0.02270000   0.00000000 9822.439927 5623.877854 119.70905304      50737 9821.632703 5624.006709  96.32300862          1          0          0   0.567002  -1.969271   0.211366  -0.039397   0.432959   3.208791  -0.024765   9.199243  32.382154 141.242526  44.632703  56.006709   1.238728  10.076996   0.299081   0.013055   0.000000   0.107687      50737
        55      28852      0.83432788 184.92193604   1.4397e+08          0.0   1.7043e+08          0.0   1.4397e+08   0.00000000   0.00000000 9799.039925 5642.717864 184.92193604      50738 9798.230980 5642.280044 201.21865459          0          0          0   0.477886  -1.517451  -0.542873  -0.064819   2.258098   2.470384   0.160952   3.920581   7.439345 201.371202  41.230848  37.280059   0.985040   3.846816   0.623934   0.000000   0.000000   0.110929      50738
        55      28412      0.83470333 180.69380188   2.5662e+08          0.0   1.5422e+10          0.0   2.5662e+08   0.00000000   0.00000000 10516.279977 5626.758027 180.69380188      50739 10516.993366 5627.014343 157.67061703          0          0          0   0.544722  -1.923616   0.069442  -0.055107   0.470690   3.022263  -0.054957  12.972494  35.669962 231.483495  66.993366  64.014343   1.072334  12.259184   0.254974   0.009828   0.008468   0.000799      50739
        27     420701      2.71609759  17.26436806   9.9725e+07   6.7924e+08   3.9488e+10          0.0   7.7897e+08   0.09260000   0.00000000 10483.999975 5628.198022  17.26436806      50740 10485.781880 5627.595892  12.46625947          1          0          0   0.531368  -1.634210  -0.197222  -0.028101   0.293728   2.961702  -0.106627  10.250829  30.376743  41.500606  23.781880  20.595892   2.015736  14.944656   0.693624   0.333333   0.000000   0.141960      50740
        34     342998      1.94808030 159.78100586   4.7554e+08   1.3749e+09   1.1907e+11    1543500.0    1.852e+09   0.48490000   0.00003684 12629.240002 5645.238165 159.78100586      50747 12626.035364 5642.817516 118.70267547          0          0          0   0.601949  -1.629439   0.148850   0.042438   0.469635   3.929550   0.149773  10.851835  32.247470 170.396541  58.037405  47.818211   1.919554   8.383645   0.703374   0.034826   0.050255   0.230443      50747
        14       2272      5.71614504 1339.84240723   9.5223e+09   1.4804e+10   5.8853e+11    2082100.0   2.4328e+10  62.36540000   0.00020215 8140.639595 5669.477215 1339.84240723      50760 8136.760983 5667.730767 1468.06581538          1          0          0   0.532622  -1.048379  -0.596994   0.054571   2.831834   2.150493   0.585243  12.935396  20.751939 1426.284032 126.760977  87.730698   0.374832   7.196746   0.468975   0.692308   0.798977   0.401856      50760
        38     282408      1.64386809 2148.08569336    5.045e+09   1.6465e+09   4.5626e+11   3.2674e+07   6.7242e+09   2.17200000   0.00101020 12694.400002 5649.558163 2148.08569336      50771 12693.984922 5649.739011 1891.03841263          0          0          0   0.583806  -1.857925   0.217381  -0.007284   4.127788   3.231243   0.151365   4.800021  11.280555 1851.960349  74.984887  77.739156   1.687392   5.282720   0.318240   0.037453   0.009644   0.022545      50771
        29     324685      2.40607071  83.77243805   3.0525e+08   1.2089e+09   9.7998e+10    1527700.0   1.5157e+09   0.36610000   0.00005416 3368.115466 5644.753184  83.77243805      50777 3367.448816 5642.443766  59.87801009          0          0          0   0.575919  -1.321324  -0.193524   0.059496   0.614345   3.261360   0.294099   7.482194  18.409325  74.797539  38.448816  32.443766   0.959236   7.222449   0.834319   0.022989   0.000000   0.274899      50777
        37     665096      1.69755542  18.03736305   5.0657e+07   2.0621e+08   2.2264e+10          0.0   2.5687e+08   0.03120000   0.00000000 3379.875485 5650.993208  18.03736305      50778 3381.982106 5650.291881  15.72877031          1          0          0   0.553887  -1.719262  -0.026809  -0.017629   0.321621   3.037900   0.107299   8.557355  21.241127  32.606985  24.982106  23.291881   0.797572   9.199830   0.341113   0.071429   0.000000   0.161086      50778
        22     264171      3.65206051  23.27913094   7.6778e+07   1.3843e+09   3.5286e+10          0.0   1.4611e+09   0.31440000   0.00000000 17939.241478 5675.835857  23.27913094      50784 17943.101614 5675.419072  32.57627582          1          0          0   0.490414  -1.612137  -0.415242  -0.065578   0.452552   2.638368   0.662051  14.488598  31.489333  67.834327  44.101614  35.419072   0.682315  11.421819   0.339012   0.058824   0.060888   0.300114      50784
        49     273012      1.03331006 11885.56347656   2.6685e+10   1.5571e+07   1.8432e+12   3.6522e+08   2.7065e+10   0.00000000   0.00000405 4968.557550 5714.954965 11885.56347656      50785 4968.114414 5712.821279 10843.89426202          1          0          0   0.584467  -2.034961   0.343339  -0.031237   7.419696   3.548764   0.031047   7.382228  14.114797 8894.524840 290.114445 207.821308   4.077742  11.517236   0.130670   0.000000   0.000000   0.061381      50785
        54     486945      0.88351256 860.44482422   6.9268e+08   1.4998e+09    1.775e+11    2388500.0   2.1949e+09   0.41130000   0.00007452 5000.717583 5753.475047 860.44482422      50786 5006.269087 5752.953840 1164.35945513          0          0          0   0.614769  -1.868932   0.378275   0.021839   1.402529   3.695204   0.485920  21.088694  39.345389 1164.070566 167.269087 116.953840   2.805034  19.005892   0.547344   0.004222   0.000000   0.149104      50786
        64     548652      0.60896748 1167.79479980   4.9171e+08   8.8824e+08   1.1722e+11    1502800.0   1.3815e+09   0.15830000   0.00002504 4882.037458 5810.595014 1167.79479980      50787 4886.369387 5803.748659 1796.90283173          1          0          0   0.529889  -1.777716  -0.105094  -0.049513   1.076513   3.722148   0.328306  21.766457  47.846584 1817.699638 203.367070 200.748671   4.505939  84.606266   0.798084   0.013995   0.049732   0.157784      50787
        43     210947      1.35074294 6830.15039062   1.8247e+10   2.1328e+09   1.2952e+12   1.9772e+08   2.0577e+10   3.52260000   0.00377030 4947.317527 5789.595046 6830.15039062      50788 4947.580872 5790.301678 7039.61534089          0          0          0   0.466077  -1.487117  -0.622346  -0.072293  13.043058   2.422999   0.044998   4.525659   8.413216 6277.252571 164.580813 152.301614   0.917805   4.279405   0.409020   0.000000   0.000000   0.019304      50788
        43     210949      1.35077226 1255.86730957   2.1516e+09   2.1482e+09   4.0161e+10    6585400.0   4.3063e+09   1.29260000   0.00062870 5046.077630 5800.275151 1255.86730957      50789 5045.569013 5800.528642 1412.61066080          0          0          0   0.545578  -1.803638  -0.009469  -0.037584   2.694983   3.079141   0.157019   7.773188  14.134321 1314.319103 108.569349 117.528364   1.690598   7.729211   0.250726   0.000000   0.000000   0.027488      50789
        55     102538      0.82426125 812.86492920   9.4636e+08          0.0   6.6703e+09          0.0   9.4636e+08   0.00000000   0.00000000 5034.917618 5884.755252 812.86492920      50792 5031.597858 5883.418553 1127.64744789          0          0          0   0.584090  -2.112083   0.394920  -0.042330   0.696881   3.679154   0.364159  21.510685  54.344141 1288.849345 134.598582 169.419491   2.088910  26.014684   0.297432   0.014997   0.007141   0.108243      50792
